Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"210.5299","Helicobacter pylori strain ZH28",,210,"WGS","ZH28",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498838","SAMN10335770","GCA_004012865.1",,"RJFB01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,42,1651926,38.774376,1698,1592,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:47:31.409Z","2019-02-01T05:47:31.409Z"
"210.5300","Helicobacter pylori strain ZH29",,210,"WGS","ZH29",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498839","SAMN10335771","GCA_004012895.1",,"RJFC01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,61,1608758,38.86663,1639,1557,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.8,,,,"Good","2019-02-01T05:47:33.425Z","2019-02-01T05:47:33.425Z"
"210.5301","Helicobacter pylori strain ZH30",,210,"WGS","ZH30",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498840","SAMN10335772","GCA_004012905.1",,"RJFD01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,44,1598968,38.95275,1659,1553,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:48:04.599Z","2019-02-01T05:48:04.599Z"
"210.5302","Helicobacter pylori strain ZH34",,210,"WGS","ZH34",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498844","SAMN10335776","GCA_004012915.1",,"RJFH01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,28,1591551,38.97525,1652,1554,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:48:02.576Z","2019-02-01T05:48:02.576Z"
"210.5303","Helicobacter pylori strain ZH47",,210,"WGS","ZH47",,,,"MLST.Helicobacter_pylori.1717",,,,"2019-01-11T00:00:00Z",,"PRJNA498857","SAMN10335789","GCA_004012955.1",,"RJFT01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,41,1576016,38.943386,1622,1525,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.7,99.7,,,,"Good","2019-02-01T05:48:26.624Z","2019-02-01T05:48:26.624Z"
"210.5304","Helicobacter pylori strain ZH45",,210,"WGS","ZH45",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498855","SAMN10335787","GCA_004012975.1",,"RJFR01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,77,1546316,39.082375,1608,1506,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",98.8,98.3,,,,"Good","2019-02-01T05:48:30.600Z","2019-02-01T05:48:30.600Z"
"210.5305","Helicobacter pylori strain ZH46",,210,"WGS","ZH46",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498856","SAMN10335788","GCA_004012985.1",,"RJFS01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,39,1583816,39.030354,1624,1528,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:49:22.731Z","2019-02-01T05:49:22.731Z"
"210.5306","Helicobacter pylori strain Zh50",,210,"WGS","Zh50",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498860","SAMN10335792","GCA_004013015.1",,"RJFW01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,35,1574549,39.139587,1597,1521,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:49:52.730Z","2019-02-01T05:49:52.730Z"
"210.5307","Helicobacter pylori strain ZH48",,210,"WGS","ZH48",,,,"MLST.Helicobacter_pylori.2156",,,,"2019-01-11T00:00:00Z",,"PRJNA498858","SAMN10335790","GCA_004013025.1",,"RJFU01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,32,1564225,38.892296,1619,1520,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.8,,,,"Good","2019-02-01T05:49:48.826Z","2019-02-01T05:49:48.826Z"
"210.5308","Helicobacter pylori strain ZH53",,210,"WGS","ZH53",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498863","SAMN10335795","GCA_004013055.1",,"RJFZ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,63,1586669,38.957714,1651,1547,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:49:24.701Z","2019-02-01T05:49:24.701Z"
"210.5309","Helicobacter pylori strain ZH66",,210,"WGS","ZH66",,,,"MLST.Helicobacter_pylori.2009",,,,"2019-01-11T00:00:00Z",,"PRJNA498932","SAMN10338986","GCA_004013065.1",,"RJGL01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,42,1612893,38.926266,1639,1560,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:49:50.776Z","2019-02-01T05:49:50.776Z"
"210.5310","Helicobacter pylori strain ZH72",,210,"WGS","ZH72",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498938","SAMN10338992","GCA_004013075.1",,"RJGQ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,40,1605697,38.948757,1645,1547,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T05:49:46.752Z","2019-02-01T05:49:46.752Z"
"210.5311","Helicobacter pylori strain ZH58",,210,"WGS","ZH58",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498922","SAMN10338971","GCA_004013115.1",,"RJGE01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,36,1560695,38.866146,1653,1544,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",100,99.6,,,,"Good","2019-02-01T05:49:59.626Z","2019-02-01T05:49:59.626Z"
"210.5312","Helicobacter pylori strain ZH133",,210,"WGS","ZH133",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499100","SAMN10343313","GCA_004013135.1",,"RJIS01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,37,1598200,38.966213,1634,1532,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:50:23.702Z","2019-02-01T05:50:23.702Z"
"210.5313","Helicobacter pylori strain ZH51",,210,"WGS","ZH51",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498861","SAMN10335793","GCA_004013155.1",,"RJFX01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,34,1547824,39.088425,1592,1489,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:50:21.727Z","2019-02-01T05:50:21.727Z"
"210.5314","Helicobacter pylori strain ZH52",,210,"WGS","ZH52",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498862","SAMN10335794","GCA_004013175.1",,"RJFY01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,66,1663896,38.749897,1707,1613,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:51:33.378Z","2019-02-01T05:51:33.378Z"
"210.5315","Helicobacter pylori strain ZH138",,210,"WGS","ZH138",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA500070","SAMN10345066","GCA_004013195.1",,"RJIX01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,297,1677213,39.071068,1921,1804,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,95.6,,,,"Good","2019-02-01T05:51:40.503Z","2019-02-01T05:51:40.503Z"
"210.5316","Helicobacter pylori strain ZH49",,210,"WGS","ZH49",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498859","SAMN10335791","GCA_004013205.1",,"RJFV01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,42,1612556,38.87896,1669,1562,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T05:51:46.853Z","2019-02-01T05:51:46.853Z"
"210.5317","Helicobacter pylori strain ZH42",,210,"WGS","ZH42",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498852","SAMN10335784","GCA_004013215.1",,"RJFP01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,164,1630879,39.04453,1754,1655,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,97.3,,,,"Good","2019-02-01T05:51:48.828Z","2019-02-01T05:51:48.828Z"
"210.5318","Helicobacter pylori strain ZH55",,210,"WGS","ZH55",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498865","SAMN10335797","GCA_004013225.1",,"RJGB01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,55,1565896,39.036884,1624,1516,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:51:42.853Z","2019-02-01T05:51:42.853Z"
"210.5319","Helicobacter pylori strain ZH54",,210,"WGS","ZH54",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498864","SAMN10335796","GCA_004013275.1",,"RJGA01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,62,1596864,38.956043,1638,1553,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:51:44.879Z","2019-02-01T05:51:44.879Z"
"210.5320","Helicobacter pylori strain ZH59",,210,"WGS","ZH59",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498923","SAMN10338973","GCA_004013295.1",,"RJGF01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,35,1575729,39.02841,1644,1543,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.7,99.6,,,,"Good","2019-02-01T05:52:12.928Z","2019-02-01T05:52:12.928Z"
"210.5321","Helicobacter pylori strain ZH61",,210,"WGS","ZH61",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498925","SAMN10338975","GCA_004013305.1",,"RJGH01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,36,1551538,39.109776,1571,1497,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:51:50.903Z","2019-02-01T05:51:50.903Z"
"210.5322","Helicobacter pylori strain ZH62",,210,"WGS","ZH62",,,,"MLST.Helicobacter_pylori.1573",,,,"2019-01-11T00:00:00Z",,"PRJNA498927","SAMN10338976","GCA_004013315.1",,"RJGI01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,56,1653846,38.831123,1693,1588,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T05:52:16.816Z","2019-02-01T05:52:16.816Z"
"210.5323","Helicobacter pylori strain ZH60",,210,"WGS","ZH60",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498924","SAMN10338974","GCA_004013325.1",,"RJGG01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,72,1580647,38.98195,1623,1548,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:52:18.811Z","2019-02-01T05:52:18.811Z"
"210.5324","Helicobacter pylori strain ZH63",,210,"WGS","ZH63",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498928","SAMN10338977","GCA_004013365.1",,"RJGJ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,45,1585038,39.12966,1651,1541,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T05:52:14.904Z","2019-02-01T05:52:14.904Z"
"210.5325","Helicobacter pylori strain ZH75",,210,"WGS","ZH75",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498942","SAMN10338996","GCA_004013395.1",,"RJGR01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,57,1615176,38.967705,1659,1574,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:52:20.729Z","2019-02-01T05:52:20.729Z"
"210.5326","Helicobacter pylori strain ZH77",,210,"WGS","ZH77",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498944","SAMN10338998","GCA_004013405.1",,"RJGT01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,47,1599601,38.934086,1645,1541,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T05:52:59.779Z","2019-02-01T05:52:59.779Z"
"210.5327","Helicobacter pylori strain ZH78",,210,"WGS","ZH78",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498946","SAMN10338999","GCA_004013415.1",,"RJGU01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,36,1607653,38.892845,1656,1558,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:52:57.829Z","2019-02-01T05:52:57.829Z"
"210.5328","Helicobacter pylori strain ZH79",,210,"WGS","ZH79",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498947","SAMN10339002","GCA_004013435.1",,"RJGV01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,60,1659386,38.790432,1718,1612,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.2,,,,"Good","2019-02-01T05:53:30.463Z","2019-02-01T05:53:30.463Z"
"210.5329","Helicobacter pylori strain ZH80",,210,"WGS","ZH80",,,,"MLST.Helicobacter_pylori.3011",,,,"2019-01-11T00:00:00Z",,"PRJNA498948","SAMN10339003","GCA_004013465.1",,"RJGW01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,60,1590206,39.04513,1634,1537,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T05:53:23.561Z","2019-02-01T05:53:23.561Z"
"210.5330","Helicobacter pylori strain ZH82",,210,"WGS","ZH82",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498954","SAMN10339012","GCA_004013495.1",,"RJGX01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,36,1407840,39.07106,1432,1357,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",97.4,97.1,,,"Genome too short","Poor","2019-02-01T05:53:21.780Z","2019-02-01T05:53:21.780Z"
"210.5331","Helicobacter pylori strain ZH84",,210,"WGS","ZH84",,,,"MLST.Helicobacter_pylori.139",,,,"2019-01-11T00:00:00Z",,"PRJNA498958","SAMN10339038","GCA_004013505.1",,"RJGZ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,44,1649862,38.855553,1691,1595,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:53:32.481Z","2019-02-01T05:53:32.481Z"
"210.5332","Helicobacter pylori strain ZH85",,210,"WGS","ZH85",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498959","SAMN10339039","GCA_004013525.1",,"RJHA01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,33,1547183,39.081413,1579,1479,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T05:53:36.431Z","2019-02-01T05:53:36.431Z"
"210.5333","Helicobacter pylori strain ZH86",,210,"WGS","ZH86",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498960","SAMN10339040","GCA_004013545.1",,"RJHB01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,39,1632986,38.863102,1654,1570,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:54:27.409Z","2019-02-01T05:54:27.409Z"
"210.5334","Helicobacter pylori strain ZH87",,210,"WGS","ZH87",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498961","SAMN10339042","GCA_004013555.1",,"RJHC01000000",,"University Hospital Basel",,"Illumina","30.0x","unicycler v. 0.4.6.0",,,44,1587773,39.03467,1617,1538,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:53:43.242Z","2019-02-01T05:53:43.242Z"
"210.5335","Helicobacter pylori strain ZH88",,210,"WGS","ZH88",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498962","SAMN10339043","GCA_004013595.1",,"RJHD01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,35,1648419,38.84425,1696,1590,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:54:20.239Z","2019-02-01T05:54:20.239Z"
"210.5336","Helicobacter pylori strain ZH90",,210,"WGS","ZH90",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498964","SAMN10339048","GCA_004013605.1",,"RJHE01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,30,1587048,39.01426,1622,1529,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T05:54:49.331Z","2019-02-01T05:54:49.331Z"
"210.5337","Helicobacter pylori strain ZH56",,210,"WGS","ZH56",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498920","SAMN10338968","GCA_004013625.1",,"RJGC01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,50,1605684,38.880566,1657,1555,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:54:56.215Z","2019-02-01T05:54:56.215Z"
"210.5338","Helicobacter pylori strain ZH57",,210,"WGS","ZH57",,,,"MLST.Helicobacter_pylori.1791",,,,"2019-01-11T00:00:00Z",,"PRJNA498921","SAMN10338969","GCA_004013635.1",,"RJGD01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,62,1634463,38.842422,1699,1588,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",100,99.5,,,,"Good","2019-02-01T05:55:03.107Z","2019-02-01T05:55:03.107Z"
